id,uri,siglaTipo,codTipo,numero,ano,ementa,texto,termo,termos_id,autores,dataApresentacao,statusProposicao_dataHora,statusProposicao_siglaOrgao,statusProposicao_descricaoTramitacao,statusProposicao_descricaoSituacao,statusProposicao_despacho,keywords,urlInteiroTeor,uriAutores
2366625,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2366625,RIC,148,1578,2023,Requer informações acerca do orçamento da extensão universitária em todas as instituições federais de ensino superior no período 2014-2023.,Requer informações acerca do orçamento da extensão universitária em todas as instituições federais de ensino superior no período 2014-2023.,orçamento,8,Neto Carletto,2023-05-31T14:24,2023-05-31T14:32,SEPRO(SGM),Notificação de Encaminhamento Fora de Fluxo,None,Realizar o Encaminhamento para MESA,None,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2282199,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2366625/autores
